5043,5282,0.9893823564586911
447,3278,0.9895484515758249
1593,3651,0.9897393537162162
76,322,0.9896022896893463
906,2069,0.98903931410905
4483,2123,0.9896295218050816
5309,6136,0.9893017871708051
1941,5581,0.9896382787526632
4462,5132,0.9896014584696372
1960,1224,0.9894962121755368
6793,4969,0.9894303168168168
1223,905,0.9894086379493
4432,3236,0.9897498026955202
6525,2655,0.989243671359404
2281,2211,0.989673519992609
5841,2706,0.9895693753113962
3181,1129,0.9895245716657234
6838,727,0.9894490868802441
2,2085,0.9894485392717086
5285,3889,0.9896822664033108
3637,1419,0.9895438054382962
4793,6295,0.9896779362174154
5764,5623,0.9895100216732173
2853,2058,0.9896679631578947
6320,5336,0.9897444486933634
6439,4086,0.9895529635276532
3325,4003,0.989481485436137
6278,1216,0.9897376645318352
101,6560,0.9897853006040015
3259,3141,0.9893994456852792
4073,972,0.9896380080602637
1197,1166,0.9895843784084585
1990,4621,0.9895900238743852
1573,494,0.989347723866959
2607,5516,0.9896971190694127
1309,5095,0.9891877301424501
4068,2074,0.9895406763257576
2168,5240,0.9893916226045135
1213,3849,0.9895329369868173
6128,2736,0.989683651078869
5139,6608,0.9896003205865764
1958,3513,0.9894511765596161
6159,6717,0.9894529095931318
2205,2726,0.9894205344789357
2764,2478,0.9893818307323372
5109,2200,0.9894946879686626
6376,5275,0.9893915225440091
2468,4434,0.9897079157110091
6473,2578,0.9893827150073746
2507,5568,0.9892686694338249
3001,1610,0.9895771606532181
6937,521,0.9892438961145195
5721,4558,0.9894114783911971
1907,5882,0.9895609410299312
6810,2721,0.9894502590325019
72,6064,0.9895180179199402
5600,4143,0.989504154190154
3952,4694,0.9896096735749339
1018,4946,0.9894650233650084
1540,2679,0.9893402811073699
4748,196,0.9895456622846442
6025,1230,0.9896829167990919
233,3792,0.9891304058967136
3660,3639,0.989362391722099
6748,466,0.9894155262780607
3200,1199,0.9893688943152454
2369,5684,0.9896588820570571
508,2163,0.9894839522371365
2278,3625,0.9897525070786517
5319,6802,0.9897763062893082
6772,2121,0.989425695316502
5883,1429,0.9896089335227273
301,3714,0.98952740314291
4456,2834,0.9897090854875283
83,5828,0.9898769111751152
774,3252,0.9895192242492072
2427,4380,0.9896865016016582
3363,370,0.9893769315305164
1083,6231,0.9896079056965595
6264,3091,0.9893771563047619
921,6102,0.9895436882994733
2506,5591,0.9894983371139809
6257,3889,0.9898400062665157
2531,520,0.9891778071753986
3741,6855,0.9894313640193885
2753,786,0.9898267608177173
1054,6729,0.989352692118502
2199,6570,0.9895924392245435
2329,5780,0.9896413941454202
1733,4844,0.989134503586259
2893,2873,0.9896219509727626
3699,4982,0.9891561883211679
3225,4001,0.9899380213734568
5068,6762,0.989680225997426
5445,6348,0.9895681098937954
2627,6115,0.989366996708286
6097,793,0.9894287411851852
5368,3017,0.9896414311011067
3972,3386,0.9892516100684805
1421,3034,0.9896015340862037
1288,5517,0.9895703605905736
433,6257,0.989723108418271
2926,6729,0.9897069653810322
5313,1507,0.9893630460431655
6862,2542,0.9895005972143798
1884,6613,0.9895048993823694
2536,6320,0.9895956445313956
1957,2687,0.989658162254902
1996,4433,0.9893208161380078
3941,3997,0.9892172384629733
2031,6830,0.9896908125512104
5855,6176,0.9891934467672815
2439,3960,0.9893593658454647
1392,5406,0.989121345082873
6536,5261,0.9894466343264006
1098,862,0.9895218260592425
1295,3146,0.9896659295548074
6921,2782,0.9896369832464775
3274,6518,0.9897613614594792
3069,5684,0.9893826507882884
341,5412,0.989589242631679
3506,4606,0.9895541399433427
4470,1224,0.9893844485901027
4156,4104,0.989575734588409
5947,4453,0.9893614958426966
3048,5755,0.9895119118255311
810,1449,0.9897433904602821
417,4820,0.9898502208003019
3612,3146,0.9895630348297793
5751,5336,0.9895562538823087
1315,3515,0.9896131642359148
5549,1148,0.9895586306491528
5924,4002,0.9893661931633617
4548,1598,0.9898853847859327
2070,2721,0.989666027324263
4588,2977,0.9892433422050432
4430,2016,0.989244490788977
2556,3302,0.9894562606725146
3964,2411,0.9896469409108305
1291,1737,0.9896706698630137
1555,5828,0.989597019031339
6080,4377,0.9896357899665552
4103,3655,0.9891085617352614
3893,6231,0.9898364625780807
1383,3327,0.9895532781766382
3010,691,0.989476631426985
1108,758,0.9893044833972603
2875,2545,0.989663720327016
240,1885,0.9893159143069491
405,3758,0.9894908800675676
3196,4241,0.9893655405232449
4378,612,0.989446746577381
550,1283,0.9896825503077784
4825,2039,0.9892629414581067
914,1719,0.9893362055429864
5349,6333,0.9895053394666666
5079,5530,0.9896956600293363
1361,239,0.9893832256353591
6803,2639,0.9893105360924683
2501,5200,0.9897739618829807
4060,1344,0.9893205290178572
2877,5173,0.9901773110602593
4002,4173,0.989951380434372
1620,638,0.9900805244623656
2084,6941,0.9896932071226682
3410,6365,0.9898732928557893
3229,2160,0.9894977357370892
1117,5971,0.9896624979259259
2390,4700,0.9897157504408178
3583,4403,0.9896563675512893
5791,6907,0.98970709233978
3696,837,0.9895441649812734
4340,622,0.9893431955431755
2901,5292,0.9896380314678727
4522,5545,0.9895157201590006
2367,3132,0.9893967772016915
5475,4139,0.9898540874231414
137,5168,0.9893568618174876
1252,126,0.9894406217579522
1813,4143,0.989232357535014
4423,6727,0.9895167452714047
1611,4847,0.9896472651727357
2148,6580,0.9896245485283297
1221,2085,0.989600810830999
67,2687,0.9895052313879537
6247,5212,0.9894336651801029
3217,1237,0.9894876250324977
890,2290,0.989759401565483
6942,51,0.9896085847105115
5132,599,0.9897802850470809
3961,6947,0.9892586732930624
2419,4311,0.989570943348281
1184,2397,0.9897405457912458
4105,2950,0.9890203855973814
2085,1017,0.9897492973295985
3318,3413,0.989656678223226
4947,2267,0.9893845627604166
5418,394,0.9897128007148231
1341,5487,0.9894967487846241
5554,6278,0.989135415318352
2973,4823,0.9896234764582138
6613,2250,0.9898324497512437
4328,3913,0.9897063569988802
2466,938,0.9892922241034043
5276,6366,0.9896177263967004
4626,6866,0.9896220708309673
1082,5303,0.9897596420755781
6822,6766,0.9898720261785913
3315,2902,0.9892861825032643
2991,4987,0.989518577147097
5158,5088,0.989433131292517
2268,1371,0.9892949884238311
6153,2559,0.9894038629836309
6060,1382,0.9894968475863385
6214,6379,0.9895613857248795
6568,2547,0.9895431593495935
1650,390,0.9892357378990349
1495,6871,0.9897642760573877
223,4370,0.9897442681800984
232,6139,0.9896120660288876
2763,5368,0.9896373319506726
5691,6034,0.9891819569444444
6859,6799,0.9897483562728145
844,4034,0.9893080852686309
5453,239,0.9896987299396682
2032,6456,0.9897110816441441
5242,4908,0.9894113935912021
2521,4113,0.9895095673188
5230,3021,0.9896142714045887
1827,236,0.9894559124656782
5530,5079,0.9896956600293363
237,2267,0.989531702827381
2767,543,0.9896191530277306
6894,2391,0.9896042163369964
4175,6287,0.9898925759954493
1135,3366,0.9897992424832855
260,331,0.9893079663703703
5956,4054,0.9892578969799287
5842,4533,0.9894534627137971
6408,5813,0.989560185380445
229,584,0.9893174376422309
3617,2007,0.9899144102534781
998,372,0.9896621767189835
6228,2862,0.9896591380266075
1317,905,0.9896237716988271
3646,4204,0.9894480566818528
4933,1851,0.9893368519591458
1894,861,0.9897176400911162
3516,2371,0.9897299615558061
3000,4752,0.989504507557052
1523,2371,0.9896461814355505
3474,2371,0.9892860830890643
2399,1914,0.9895324905136857
4557,2671,0.9898355492322644
1723,1449,0.989794271607711
750,4205,0.9897551220408929
3828,1406,0.9895718882297014
3079,5372,0.9896389164979378
4911,3161,0.9896225296875
1895,1613,0.9896504360828625
1381,4786,0.9896605580700747
3548,991,0.9897982655518395
4117,3023,0.9893018083333334
1430,2903,0.989410105699102
825,3490,0.9896448577603876
477,6434,0.9894759891287879
1110,2357,0.9893905906770255
330,3559,0.9898071976217441
2886,777,0.9897283411391223
414,4750,0.9894967390804598
5423,2824,0.9897352586500283
5174,1801,0.9893900881230313
1203,3838,0.9898342276163343
5843,6613,0.9893178863559798
5249,5453,0.9896543742835596
5348,2957,0.9898746946126024
5877,1422,0.9892545575244545
5793,2248,0.9894828137624861
1976,91,0.989198944699087
4884,1483,0.9894221238520171
1342,722,0.9893008224095934
5533,6553,0.9895469509574271
6026,2280,0.9898126895634252
258,3567,0.9893540773908237
5480,745,0.9896496525364324
5995,5200,0.9898594210024776
6550,4416,0.989433393673966
1308,4569,0.9891905401186504
1086,1195,0.9894701607462403
3224,3929,0.9898467274687854
3132,1199,0.9895034521017699
6066,6010,0.9894523167234204
2965,3147,0.9893110375411636
1771,354,0.9892907915682968
6049,1864,0.9895918439351593
6474,3093,0.9894656837333333
4033,1624,0.9895369950738916
4286,1235,0.989818308170482
1435,4460,0.9892943190449542
1995,6787,0.9894321198158379
4293,5816,0.989834225032938
513,4608,0.9894935590623213
1816,6402,0.9893794767721636
6981,4003,0.9895659465732087
722,4638,0.9895281488476673
1249,91,0.9894682905533818
3456,1649,0.9893199903838844
932,5778,0.9893451298740364
1405,6571,0.9893330619823871
9,6405,0.9898601862363198
2394,859,0.989755261439394
5978,5581,0.9893778373675405
2014,4799,0.9894539136599851
3446,3398,0.989662903567447
4639,6566,0.989611165893186
2038,6254,0.9896154317937302
6962,5323,0.9896658601001669
2586,5007,0.9894297155210643
1785,2395,0.9894751380318165
6234,3410,0.9896869119969628
3063,2989,0.9894588894476191
2542,4205,0.9895684280444194
2465,202,0.9894275419550009
2033,5360,0.9893493876391982
3852,4411,0.9893629513381995
5261,1595,0.9895212783738001
1253,3807,0.9898843955830058
627,4888,0.9895740736723164
5873,473,0.9895685954638409
3880,3817,0.9896016607599699
5146,4003,0.9893296773364486
457,1344,0.9894977396949405
2002,1830,0.989504441317145
5159,2812,0.9892974686177066
4980,5355,0.9894736966199813
2648,1619,0.989486575678733
911,5803,0.9898082746772969
3273,142,0.9896720159730034
4420,5611,0.9892151658474422
124,5460,0.9899120859184057
5513,142,0.9892278538219508
6821,2758,0.9895097884754818
5569,2032,0.9896930590840841
5327,5226,0.9898379882754695
3232,4329,0.9895158826237054
3618,1571,0.9893801363069016
1752,2545,0.9897321540816326
281,4998,0.9899637996511628
4027,6084,0.9895873571640683
445,5365,0.9894855141425389
1006,5306,0.9896832325791856
1153,4782,0.9897414298915077
5763,5581,0.9895045376428705
3185,1005,0.9894076496422675
5406,4377,0.9896592389600742
4325,4483,0.9894485624573379
6719,6521,0.9894657590031853
2416,905,0.9898843634016704
3607,4390,0.9893077214855073
2182,3985,0.989851194317315
15,5336,0.9895039099830796
6736,1312,0.9893387765404603
6933,1076,0.9895171864375462
768,2112,0.9899465664044944
2494,1954,0.9897651545299145
2393,3260,0.9896102452529847
1779,3838,0.989333057933371
6431,3131,0.9896776259676813
5449,4962,0.9897648740657699
2775,2231,0.9896396880925719
4897,3280,0.9895321564876958
3889,6266,0.990045926591337
6549,682,0.9897522564908343
3045,2703,0.989517968722467
2449,4716,0.9896625325934147
3754,3151,0.9894313226517274
2512,1531,0.9893713513463324
6659,6591,0.9895562044344232
1208,6081,0.9898101494034303
2835,5055,0.9896415725136304
5278,6395,0.9895923721420644
2782,2838,0.989702374715306
5022,561,0.9895193997364954
1727,2434,0.9896733433070867
4701,905,0.9893923340900492
3648,5941,0.9897646188222344
2597,3206,0.9892771546259657
1661,1873,0.989452527762607
6598,3059,0.9891877270950771
2007,3617,0.9899144102534781
3582,6609,0.9892731556784661
6482,6828,0.9895274499721759
4868,2211,0.9896555492258907
3074,2029,0.9892313848382243
5946,6231,0.9896221752199139
5474,1692,0.9893107569091935
3269,1005,0.9894049072383073
5058,2731,0.9892745001645639
5324,1887,0.9895659188096575
2293,624,0.9893688989954338
314,6558,0.9894465855040471
4647,1717,0.9893992533333333
2348,4412,0.9893962358742706
1119,1767,0.9895872668892599
4929,2866,0.9895189489678899
3736,155,0.9893738835545722
1950,5204,0.9896181589685249
5315,1869,0.9896975470743676
2193,2607,0.9896079520869068
4505,1343,0.989134765827271
4268,2992,0.989362221348528
4566,4524,0.9896250841873278
5305,3625,0.9897708980703745
3278,830,0.9896124412680757
3120,3342,0.9894897061632426
4217,3283,0.9895072030990593
2623,517,0.9894897364776343
4072,202,0.9895685346946492
444,2419,0.9891821553459119
248,4310,0.9896250925843529
5093,5031,0.9893700778149387
251,4377,0.9891525774187558
2321,3366,0.9896810080557124
6784,6354,0.9892464759072204
6688,6521,0.9894801084504403
454,1620,0.9894719464669739
6734,2274,0.9894710161481481
720,1851,0.9896615916573557
4428,5260,0.9893334773377952
2773,4163,0.9891442907133735
6298,1156,0.9894062233722871
6735,599,0.9895134668549905
5846,1176,0.989556562488183
2696,4495,0.989715881754585
145,1355,0.9897905310810811
1104,6456,0.989281057992148
581,4188,0.9894276820484171
4800,3093,0.9898996082285715
5708,1483,0.9896769074343208
5531,6569,0.9893660699797534
1778,1982,0.9895328801573918
2939,2634,0.9894706714152178
2263,3274,0.9894228173245614
337,4209,0.989429719668737
1468,5844,0.9895861886891386
5750,2859,0.9896260703242836
5009,984,0.9897119455233768
4917,4071,0.9894321677299012
2919,216,0.9897677102564103
3019,874,0.98982875641768
3145,6600,0.9896691557172169
245,669,0.9896492968795889
4400,3502,0.9893569849438202
1541,874,0.9896817689368143
5603,2027,0.9897889362674095
6535,5097,0.9896099012345679
4587,5591,0.9896145718808194
139,672,0.9895081510985916
1695,4849,0.9895064648977335
5611,664,0.9894170326454731
63,1954,0.9894583660778727
6745,6808,0.9892484984621086
3727,1949,0.9895828533185431
1483,6016,0.9896826125118844
5369,3847,0.9898296228200725
255,4002,0.9898203863644948
5326,577,0.9894374811240525
1284,2639,0.9896888329765259
5205,355,0.9895200010481003
2106,216,0.9895470621040724
1379,817,0.9895649874647092
3206,5690,0.9896163676537585
3723,5150,0.9896051937975859
2185,626,0.9897404744369369
5890,1715,0.9893248236571215
1570,3257,0.9898145244545627
5434,5249,0.9894857364867372
3793,660,0.9896467790615069
1788,6144,0.9894060983013698
393,3225,0.9895057962285715
6390,817,0.9895119240730285
6211,4786,0.989604472225395
333,6733,0.9896710449199922
5787,5684,0.9898670869222097
2136,5365,0.9896949184484038
2600,4224,0.9894745059781602
1306,4230,0.9896665744641537
5887,1084,0.9896535905833802
6655,3380,0.9896394831630723
3160,6476,0.9895536579562594
1111,483,0.9894602165645311
1362,1369,0.9894378012311136
6105,4799,0.9895119769116555
2053,4464,0.9894265745784695
4674,30,0.9893871812258421
1225,1105,0.9895965947143123
4285,2585,0.9893081150155081
941,2402,0.9896214840401786
308,6285,0.9896757284198772
3263,2993,0.9895371935342466
3366,2823,0.9898497623643846
1548,2403,0.9894042626138687
4096,537,0.9896777630220197
1128,3303,0.9900144955128205
3003,422,0.9893911586928105
6344,4823,0.9895603424746605
425,3807,0.9895506824167601
5895,3753,0.9893637479955456
5232,281,0.989613981573969
6941,2084,0.9896932071226682
1714,6056,0.9891825078903189
5190,2141,0.9897016481313703
6447,4179,0.9894625564444445
1061,6318,0.989465337080757
3768,3502,0.9894112992883896
4374,5475,0.9894979665739195
4882,4996,0.9896167154145799
1352,548,0.9894343612525939
5008,4521,0.9892459170837867
4523,4033,0.9895047320824135
331,5506,0.989656834104155
5973,4415,0.9896183546666667
3498,3502,0.989319246516854
6331,1573,0.9892511977704679
3276,4757,0.9895202429834679
6983,1091,0.9894671267820585
527,1954,0.9897593774481841
4438,2280,0.9897469756696429
6229,4835,0.9894040352173102
2476,1530,0.9893693089439853
3695,4110,0.9897290531400966
2026,6492,0.9893476414124607
6639,3066,0.9897279768294965
5323,2585,0.98974997966982
740,3497,0.9896665466213665
5794,395,0.9894707517886626
3189,4600,0.989529529981378
889,5559,0.9894514020350481
2830,1869,0.9896350150319428
6,2576,0.9897100170817192
3141,2484,0.9897500135914958
5023,1236,0.9895536585565476
540,2146,0.9896759981668537
2752,3477,0.9895347929236499
6693,5007,0.9895719497782705
1625,3832,0.9894138933557297
5506,3495,0.9898810948863637
203,5506,0.9894069526226734
6398,2638,0.9895861717431877
5705,6064,0.9896291945005612
287,90,0.9896653665708262
6584,3963,0.9897655764683664
6450,2374,0.9895621929590513
3520,5559,0.9896755190126248
4599,6087,0.9896835143948072
1639,963,0.9891486014865637
769,1530,0.9893950051536904
1978,1870,0.9895697449582173
186,428,0.9894252680835198
5236,1103,0.989576985970757
4242,1530,0.9895991185348795
5699,6070,0.9896251807390818
2358,6350,0.9896090148483135
1078,342,0.9895328722600151
5028,2590,0.9897278866742166
2918,4608,0.9894838081951591
6701,5282,0.9898763316924251
66,5023,0.9892863560095712
4395,3973,0.9894345827063448
3154,5001,0.9895646281380357
1543,2848,0.9894707303712036
6050,6284,0.9897745950435112
1448,2494,0.989560959657929
6609,1691,0.9895899103982301
4053,4037,0.9892956831749581
1176,5260,0.9897754338816411
4272,2672,0.9896844031016443
3002,1859,0.9896159513209013
1936,2123,0.9897138481811433
1891,1979,0.989398305076521
2061,171,0.9895166486445208
615,2977,0.9891343045462911
571,6000,0.9894090649033952
6486,777,0.9896658836556693
1480,2391,0.9894793131578947
6714,4338,0.9899471906492523
1251,5342,0.9896406364375462
4237,3204,0.9896251215509129
3326,4687,0.9892128858636788
2251,2034,0.9896013227102102
3767,5307,0.9894900433314575
699,4003,0.9893491654205607
4890,3512,0.9892689114909782
6392,1790,0.9895022826815643
2694,4960,0.989441181477398
4463,5365,0.9894937970126678
5108,3400,0.989644540352832
6284,4345,0.9899205220204313
5630,91,0.9897258492267561
1209,1847,0.9894445988021711
6773,6382,0.9897160215384616
5442,4426,0.9890151776420507
5672,5075,0.9895123006012777
4663,6127,0.989404531733631
1955,6903,0.9895137762863535
5683,2449,0.9895750385347986
691,1441,0.9894774874953756
6653,4726,0.9892949581989994
5010,2831,0.9894999891171994
4088,2769,0.9891271981100611
5104,6458,0.9895655610140845
4106,4170,0.9893813709373267
3114,4675,0.989484562392201
2987,4732,0.9891460389755011
1159,4400,0.9892349375231739
1549,808,0.9896717678466077
3801,4985,0.989574611154345
1494,4593,0.989876020045819
3539,3366,0.9894671815563038
711,1305,0.9894863354557514
2171,5365,0.9897068468227425
6762,5068,0.989680225997426
3824,948,0.9894848566852886
4810,929,0.9892701243666849
1129,3008,0.9895877704455724
4841,4233,0.9892846168161435
4806,1855,0.9896869136390017
2731,3141,0.9895842679451025
3884,4224,0.9893515807095343
2259,507,0.989619268790292
4323,6978,0.9894879410228109
6020,6813,0.9897188841949232
2895,5638,0.9895796460104399
4267,2153,0.9896354607441155
1008,5391,0.9895081648888889
3479,2267,0.9893744483630952
5085,6135,0.9892705234138125
3496,6844,0.9898214425779782
2549,3991,0.989660476304762
2750,3182,0.9899171708404155
1019,650,0.9894246672231497
2910,5165,0.9895301121312684
3594,6187,0.9898403960403579
6815,928,0.989617244308943
4193,1373,0.9894910516358197
507,2626,0.9897209814132104
2291,817,0.989550646113307
1056,4848,0.9895546393461105
4130,3446,0.9894715517612162
1566,2359,0.9897137066743383
378,5370,0.9896420285280152
6880,120,0.9895448486618005
6233,5432,0.9895372420136961
5101,3753,0.9892886213808463
6726,5124,0.9894308142156862
1164,5096,0.9892189682753461
1790,2831,0.989839699238965
113,2736,0.9895012905561776
641,6960,0.9891915374679839
153,5480,0.9895690796900941
4959,3104,0.9895911991769547
2587,2523,0.9892313907037037
6285,3563,0.9898332294128681
367,3960,0.9893399237402015
4773,4925,0.98939243781372
479,1243,0.9892497174860228
1753,3973,0.9896176935055212
3032,566,0.9897709875712657
6321,5841,0.9893503867335564
732,5839,0.9895585561915665
5298,4379,0.9897133118040089
1824,3728,0.9896157914988815
933,6808,0.9894274209005003
1863,783,0.9897040821644042
2398,4426,0.9897383195632056
1997,4600,0.989543182867784
6644,860,0.9896368001111728
1140,3838,0.9893765934876717
5461,5688,0.9896287243546577
2489,342,0.9896249282312926
3836,460,0.9895175855670103
2481,1527,0.989545442741784
2463,6086,0.9897989986489095
1596,1809,0.9896114759541267
895,1113,0.9892060434142752
5585,823,0.9897137241800152
715,6521,0.9892424611579539
2248,5793,0.9894828137624861
37,2710,0.9893986090539542
6286,1720,0.9895025953677969
5753,783,0.9891977704374058
3201,3992,0.9897390319413093
1766,4843,0.9895522387205388
2831,5881,0.9901198773592086
2077,2687,0.9896437109988777
5949,3141,0.9894071685279188
830,3278,0.9896124412680757
2167,5412,0.989745544362046
3439,1760,0.989583916491616
5524,1521,0.989267774884066
4090,5369,0.9896302110607776
1039,971,0.989183977827051
3124,2173,0.9894015727725511
2227,2690,0.9895947474416855
6399,2829,0.9895688030832863
3650,6667,0.9896861908727895
5652,3167,0.9893344997043607
3282,6058,0.9898367891324714
2483,1230,0.9895679176558417
1789,3423,0.9894529462172285
6308,2622,0.9897591678355958
1761,4244,0.9896590264783428
4276,6170,0.9893576840466927
23,3032,0.9894091723679209
3800,928,0.989504639845047
3718,1569,0.9894863382783883
6436,2876,0.9896983961681548
4148,723,0.9895793474736257
4858,5082,0.9895068487506941
2566,1927,0.989433655605889
5984,3013,0.9896359954884415
2421,4946,0.989540691298677
6347,2553,0.9897200022097379
4443,4316,0.9895598177654663
4295,6188,0.9898065375854214
3043,4295,0.989585480485953
5608,2823,0.9891955111358575
5377,2075,0.9894811382552801
4723,2344,0.9892864912556054
1574,6233,0.9894349093304061
2558,2027,0.9895119164162492
1376,2593,0.9897040078342749
4991,876,0.9892922142296918
3029,3903,0.9897733908748114
6974,4880,0.9893576402599814
6680,1373,0.9895366944631501
6984,3951,0.9895747720895799
5663,4495,0.989440303508772
4229,1582,0.989667470217186
4796,2524,0.9896951581211092
1393,4867,0.9898166039303762
5754,5966,0.9898180289387833
1590,4863,0.9894931894091415
4075,2864,0.9895507996285979
5157,2258,0.9893950166197711
2233,4757,0.9895182598615917
3322,2306,0.9896969628838952
529,2981,0.9894428848044693
2082,333,0.9895092839093274
5495,2759,0.9891600983575961
3822,672,0.9896001451643193
5550,2877,0.9897697264420331
3383,4665,0.989705454389881
5235,305,0.9891685780469051
2861,6791,0.989354060866332
2808,2886,0.9893123262435041
5713,3085,0.9895992684269663
2411,3964,0.9896469409108305
2911,4052,0.989399591881075
6710,2786,0.9897700502409871
4231,4165,0.9897060571642349
5382,3357,0.9897424531016442
1749,3988,0.9896309603755868
6632,5865,0.9894862121621621
6485,1200,0.9894058746413267
6099,4002,0.989432312483475
3192,6040,0.9894046566926215
6397,3817,0.989784994469526
1791,6538,0.9894144259696459
6082,4653,0.989309264212679
2180,4534,0.9893126593042518
3502,6145,0.9897714971161049
134,3480,0.989981167509837
140,4478,0.9897011864169505
1576,6876,0.9897986272369161
2152,2635,0.9897236616949152
6849,1988,0.9893735280399778
3159,6522,0.9893341168148148
2848,4377,0.9898911298837645
5987,3306,0.9896273629503867
4098,5028,0.9897082289215686
1806,4920,0.9894475415647015
678,5177,0.989586676984127
5063,3067,0.9894661506159015
2789,3077,0.9896584359208523
5606,2555,0.989662889648623
2519,1386,0.9893630388148148
494,470,0.98951947304538
1786,3594,0.9896159314447592
4079,991,0.9896449685645845
781,6467,0.9895498737572688
2374,3517,0.9897503459246768
5410,4529,0.989651384928185
5777,2319,0.9894639880128568
597,5602,0.9894211425709516
1156,5638,0.9896743176733781
3751,379,0.9894658700204956
6368,655,0.9893678897506926
48,6074,0.9895046393770857
6608,5139,0.9896003205865764
5571,226,0.9894001679624413
3203,5545,0.9896142697331062
5092,3360,0.989455302729805
5872,6855,0.9894719581655481
3671,4664,0.9895871146165528
5685,1512,0.989844458277654
2333,5533,0.9895050247629671
458,2475,0.9894969704486466
3803,3888,0.9893356622171078
1744,4985,0.9894449837687604
5771,3183,0.9896825843573239
3266,6057,0.9895985710556187
3921,5244,0.9894682493922652
1926,5761,0.9892053485523385
937,5917,0.9895190298363096
6302,5185,0.9894882989841987
1050,1184,0.9895624993980436
6637,6419,0.9895985040301318
2931,1064,0.9894667812616648
2873,2893,0.9896219509727626
6379,4951,0.9899420594665175
6769,1788,0.9893665653789551
4253,4415,0.98949658349242
1012,2547,0.9899557547362451
4282,6606,0.9895273182236963
1962,2052,0.989715200748643
6324,5816,0.9895286909467345
1331,6122,0.9896150762172284
2894,4021,0.9896444216257376
6723,26,0.989339755179545
6299,3239,0.9894287647982063
3598,6342,0.9895698881217521
4221,5064,0.989675120426423
3853,2759,0.9896966970207982
2994,3295,0.989694485588685
1096,3402,0.9897814129793511
2204,331,0.989622195111111
5822,5149,0.9896663579006773
4227,749,0.9896064098641355
1607,4452,0.9896848242833052
2391,6894,0.9896042163369964
6932,6982,0.9894104571375186
6203,6559,0.9895848741154563
3713,2544,0.9897306683741226
2769,290,0.9897992779515828
2055,6667,0.9899918285985929
2920,1344,0.9896414097951582
1106,5612,0.9893216978644382
796,5140,0.9895422647385984
5566,4204,0.9894348565587734
6623,1973,0.9895327177224736
415,708,0.9897065721259549
2183,2644,0.989561660456416
6063,4222,0.9892916213935969
3033,2227,0.9895061344814815
3517,2074,0.989784590341445
2687,1195,0.9898185796306872
5052,333,0.9893662737643999
90,5201,0.9898252095906432
5287,2367,0.9893328386930984
4123,4749,0.9894179224459358
1866,4477,0.989759533672508
2801,2622,0.9896380271493213
4677,2953,0.9897396800967262
5587,4351,0.9896632274995311
2378,5277,0.9895209165084683
5709,4950,0.9894012382962963
1609,691,0.9894218573421439
6587,6371,0.989641695254366
4172,3893,0.9894695537384062
5697,2766,0.9895238314415437
5038,6876,0.9892439565509519
1358,5041,0.9895419952140587
118,6403,0.9894048955774855
5355,3150,0.9895747359477124
1809,1596,0.9896114759541267
3483,2335,0.9893039191919192
1486,673,0.9895340496469713
4056,107,0.9893674689783744
1847,6868,0.9897209395019158
6223,6032,0.9894786346104016
2353,5001,0.9896145899127796
6177,951,0.9895559141351402
886,6192,0.9895656661873157
689,434,0.9894047607403254
4885,2395,0.9898051744823727
